Institution ID,Institution,Game Date,Opponent ID,Opponent Name,Score For,Score Against,Location
694,Tennessee,11/19/2011,736,Vanderbilt,,,Home
694,Tennessee,11/26/2011,334,Kentucky,,,Away
697,Texas A&M,9/4/2011,663,SMU,46,14,Home
697,Texas A&M,9/17/2011,295,Idaho,37,7,Home
697,Texas A&M,9/24/2011,521,Oklahoma St.,29,30,Home
697,Texas A&M,10/1/2011,31,Arkansas,38,42,Neutral Site
697,Texas A&M,10/8/2011,700,Texas Tech,45,40,Away
697,Texas A&M,10/15/2011,51,Baylor,55,28,Home
697,Texas A&M,10/22/2011,311,Iowa St.,33,17,Away
697,Texas A&M,10/29/2011,434,Missouri,31,38,Home
697,Texas A&M,11/5/2011,522,Oklahoma,,,Away
697,Texas A&M,11/12/2011,327,Kansas St.,,,Away
697,Texas A&M,11/19/2011,328,Kansas,,,Home
697,Texas A&M,11/24/2011,703,Texas,,,Home
698,TCU,9/2/2011,51,Baylor,48,50,Away
698,TCU,9/10/2011,721,Air Force,35,19,Away
698,TCU,9/17/2011,498,La.-Monroe,38,17,Home
698,TCU,9/24/2011,550,Portland St.,55,13,Home
698,TCU,10/1/2011,663,SMU,33,40,Home
698,TCU,10/8/2011,626,San Diego St.,27,14,Away
698,TCU,10/22/2011,473,New Mexico,69,0,Home
698,TCU,10/28/2011,77,BYU,38,28,Home
698,TCU,11/5/2011,811,Wyoming,,,Away
698,TCU,11/12/2011,66,Boise St.,,,Away
698,TCU,11/19/2011,156,Colorado St.,,,Home
698,TCU,12/3/2011,465,UNLV,,,Home
700,Texas Tech,9/3/2011,670,Texas St.,50,10,Home
700,Texas Tech,9/17/2011,473,New Mexico,59,13,Away
700,Texas Tech,9/24/2011,466,Nevada,35,34,Home
700,Texas Tech,10/1/2011,328,Kansas,45,34,Away
700,Texas Tech,10/8/2011,697,Texas A&M,40,45,Home
700,Texas Tech,10/15/2011,327,Kansas St.,34,41,Home
700,Texas Tech,10/22/2011,522,Oklahoma,41,38,Away
700,Texas Tech,10/29/2011,311,Iowa St.,7,41,Home
700,Texas Tech,11/5/2011,703,Texas,,,Away
700,Texas Tech,11/12/2011,521,Oklahoma St.,,,Home
700,Texas Tech,11/19/2011,434,Missouri,,,Away
700,Texas Tech,11/26/2011,51,Baylor,,,Neutral Site
703,Texas,9/3/2011,574,Rice,34,9,Home
703,Texas,9/10/2011,77,BYU,17,16,Home
703,Texas,9/17/2011,110,UCLA,49,20,Away
703,Texas,10/1/2011,311,Iowa St.,37,14,Away
703,Texas,10/8/2011,522,Oklahoma,17,55,Neutral Site
703,Texas,10/15/2011,521,Oklahoma St.,26,38,Home
703,Texas,10/29/2011,328,Kansas,43,0,Home
703,Texas,11/5/2011,700,Texas Tech,,,Home
703,Texas,11/12/2011,434,Missouri,,,Away
703,Texas,11/19/2011,327,Kansas St.,,,Home
703,Texas,11/24/2011,697,Texas A&M,,,Away
703,Texas,12/3/2011,51,Baylor,,,Away
704,UTEP,9/3/2011,683,Stony Brook,31,24,Home
704,UTEP,9/10/2011,663,SMU,17,28,Away
704,UTEP,9/17/2011,472,New Mexico St.,16,10,Away
704,UTEP,9/24/2011,651,South Fla.,24,52,Away
704,UTEP,9/29/2011,288,Houston,42,49,Home
704,UTEP,10/15/2011,718,Tulane,44,7,Away
704,UTEP,10/22/2011,156,Colorado St.,31,17,Home
704,UTEP,10/29/2011,664,Southern Miss.,13,31,Home
704,UTEP,11/5/2011,574,Rice,,,Away
704,UTEP,11/12/2011,196,East Carolina,,,Home
704,UTEP,11/19/2011,719,Tulsa,,,Home
704,UTEP,11/25/2011,128,UCF,,,Away
706,UTSA,9/3/2011,12810,Northeastern St.,31,3,Home
706,UTSA,9/10/2011,8530,McMurry,21,24,Home
706,UTSA,9/17/2011,667,Southern Utah,22,45,Away
706,UTSA,9/24/2011,506174,Bacone,54,7,Home
706,UTSA,10/1/2011,624,Sam Houston St.,7,22,Away
706,UTSA,10/8/2011,646,South Ala.,27,30,Home
706,UTSA,10/15/2011,108,UC Davis,17,38,Away
706,UTSA,10/29/2011,254,Georgia St.,17,14,Home
706,UTSA,11/12/2011,402,McNeese St.,,,Away
706,UTSA,11/19/2011,30125,Minot St.,,,Home
709,Toledo,9/1/2011,469,New Hampshire,58,22,Home
709,Toledo,9/10/2011,518,Ohio St.,22,27,Away
709,Toledo,9/16/2011,66,Boise St.,15,40,Home
709,Toledo,9/24/2011,688,Syracuse,30,33,Away
709,Toledo,10/1/2011,690,Temple,36,13,Away
709,Toledo,10/8/2011,204,Eastern Mich.,54,16,Home
709,Toledo,10/15/2011,71,Bowling Green,28,21,Away
709,Toledo,10/22/2011,414,Miami (OH),49,28,Home
709,Toledo,11/1/2011,503,Northern Ill.,,,Home
709,Toledo,11/8/2011,774,Western Mich.,,,Home
709,Toledo,11/18/2011,129,Central Mich.,,,Away
709,Toledo,11/25/2011,47,Ball St.,,,Away
716,Troy,9/3/2011,147,Clemson,19,43,Away
716,Troy,9/17/2011,31,Arkansas,28,38,Away
716,Troy,9/24/2011,419,Middle Tenn.,38,35,Home
716,Troy,10/1/2011,9,UAB,24,23,Home
716,Troy,10/8/2011,671,La.-Lafayette,17,31,Away
716,Troy,10/15/2011,498,La.-Monroe,10,38,Home
716,Troy,10/25/2011,231,FIU,20,23,Away
716,Troy,11/5/2011,726,Navy,,,Away
716,Troy,11/12/2011,497,North Texas,,,Home
716,Troy,11/19/2011,229,Fla. Atlantic,,,Home
716,Troy,11/26/2011,772,Western Ky.,,,Away
716,Troy,12/3/2011,30,Arkansas St.,,,Away
718,Tulane,9/3/2011,655,Southeastern La.,47,33,Home
718,Tulane,9/10/2011,719,Tulsa,3,31,Home
718,Tulane,9/17/2011,9,UAB,49,10,Away
718,Tulane,9/24/2011,193,Duke,27,48,Away
718,Tulane,10/1/2011,725,Army,6,45,Away
718,Tulane,10/8/2011,688,Syracuse,34,37,Home
718,Tulane,10/15/2011,704,UTEP,7,44,Home
718,Tulane,10/22/2011,404,Memphis,17,33,Home
718,Tulane,10/29/2011,196,East Carolina,13,34,Away
718,Tulane,11/5/2011,663,SMU,,,Away
718,Tulane,11/10/2011,288,Houston,,,Home
718,Tulane,11/19/2011,574,Rice,,,Away
718,Tulane,11/26/2011,277,Hawaii,,,Away
719,Tulsa,9/3/2011,522,Oklahoma,14,47,Away
719,Tulsa,9/10/2011,718,Tulane,31,3,Away
719,Tulsa,9/18/2011,521,Oklahoma St.,33,59,Home
719,Tulsa,9/24/2011,66,Boise St.,21,41,Away
719,Tulsa,10/1/2011,497,North Texas,41,24,Home
719,Tulsa,10/15/2011,9,UAB,37,20,Home
719,Tulsa,10/22/2011,574,Rice,38,20,Away
719,Tulsa,10/29/2011,663,SMU,38,7,Home
719,Tulsa,11/3/2011,128,UCF,,,Away
719,Tulsa,11/12/2011,388,Marshall,,,Home
719,Tulsa,11/19/2011,704,UTEP,,,Away
719,Tulsa,11/25/2011,288,Houston,,,Home
721,Air Force,9/3/2011,650,South Dakota,37,20,Home
721,Air Force,9/10/2011,698,TCU,19,35,Home
721,Air Force,9/24/2011,691,Tennessee St.,63,24,Home
721,Air Force,10/1/2011,726,Navy,35,34,Away
721,Air Force,10/8/2011,513,Notre Dame,33,59,Away
721,Air Force,10/13/2011,626,San Diego St.,27,41,Home
721,Air Force,10/22/2011,66,Boise St.,26,37,Away
721,Air Force,10/29/2011,473,New Mexico,42,0,Away
721,Air Force,11/5/2011,725,Army,,,Home
721,Air Force,11/12/2011,811,Wyoming,,,Home
721,Air Force,11/19/2011,465,UNLV,,,Home
721,Air Force,11/26/2011,156,Colorado St.,,,Away
725,Army,9/3/2011,503,Northern Ill.,26,49,Away
725,Army,9/10/2011,626,San Diego St.,20,23,Home
725,Army,9/17/2011,509,Northwestern,21,14,Home
725,Army,9/24/2011,47,Ball St.,21,48,Away
725,Army,10/1/2011,718,Tulane,45,6,Home
725,Army,10/8/2011,414,Miami (OH),28,35,Away
725,Army,10/22/2011,736,Vanderbilt,21,44,Away
725,Army,10/29/2011,236,Fordham,55,0,Home
725,Army,11/5/2011,721,Air Force,,,Away
725,Army,11/12/2011,587,Rutgers,,,Neutral Site
725,Army,11/19/2011,690,Temple,,,Away
725,Army,12/10/2011,726,Navy,,,Neutral Site
726,Navy,9/3/2011,180,Delaware,40,17,Home
726,Navy,9/10/2011,772,Western Ky.,40,14,Away
726,Navy,9/17/2011,648,South Carolina,21,24,Away
726,Navy,10/1/2011,721,Air Force,34,35,Home
726,Navy,10/8/2011,664,Southern Miss.,35,63,Home
726,Navy,10/15/2011,587,Rutgers,20,21,Away
726,Navy,10/22/2011,196,East Carolina,35,38,Home
726,Navy,10/29/2011,513,Notre Dame,14,56,Away
726,Navy,11/5/2011,716,Troy,,,Home
726,Navy,11/12/2011,663,SMU,,,Away
726,Navy,11/19/2011,630,San Jose St.,,,Away
726,Navy,12/10/2011,725,Army,,,Neutral Site
731,Utah St.,9/3/2011,37,Auburn,38,42,Away
731,Utah St.,9/10/2011,758,Weber St.,54,17,Home
731,Utah St.,9/24/2011,156,Colorado St.,34,35,Home
731,Utah St.,9/30/2011,77,BYU,24,27,Away
731,Utah St.,10/8/2011,811,Wyoming,63,19,Home
731,Utah St.,10/15/2011,96,Fresno St.,21,31,Away
731,Utah St.,10/22/2011,366,Louisiana Tech,17,24,Home
731,Utah St.,11/5/2011,277,Hawaii,,,Away
731,Utah St.,11/12/2011,630,San Jose St.,,,Home
731,Utah St.,11/19/2011,295,Idaho,,,Away
731,Utah St.,11/26/2011,466,Nevada,,,Home
731,Utah St.,12/3/2011,472,New Mexico St.,,,Away
732,Utah,9/1/2011,440,Montana St.,27,10,Home
732,Utah,9/10/2011,657,Southern California,14,23,Away
732,Utah,9/17/2011,77,BYU,54,10,Away
732,Utah,10/1/2011,756,Washington,14,31,Home
732,Utah,10/8/2011,28,Arizona St.,14,35,Home
732,Utah,10/15/2011,545,Pittsburgh,26,14,Away
732,Utah,10/22/2011,107,California,10,34,Away
732,Utah,10/29/2011,528,Oregon St.,27,8,Home
732,Utah,11/5/2011,29,Arizona,,,Away
732,Utah,11/12/2011,110,UCLA,,,Home
732,Utah,11/19/2011,754,Washington St.,,,Away
732,Utah,11/25/2011,157,Colorado,,,Home
736,Vanderbilt,9/3/2011,1068,Elon,45,14,Home
736,Vanderbilt,9/10/2011,164,Connecticut,24,21,Home
736,Vanderbilt,9/17/2011,433,Ole Miss,30,7,Home
736,Vanderbilt,9/24/2011,648,South Carolina,3,21,Away
736,Vanderbilt,10/8/2011,8,Alabama,0,34,Away
736,Vanderbilt,10/15/2011,257,Georgia,28,33,Home
736,Vanderbilt,10/22/2011,725,Army,44,21,Home
736,Vanderbilt,10/29/2011,31,Arkansas,28,31,Home
736,Vanderbilt,11/5/2011,235,Florida,,,Away
736,Vanderbilt,11/12/2011,334,Kentucky,,,Home
736,Vanderbilt,11/19/2011,694,Tennessee,,,Away
736,Vanderbilt,11/26/2011,749,Wake Forest,,,Away
742,Virginia Tech,9/3/2011,27,Appalachian St.,66,13,Home
742,Virginia Tech,9/10/2011,196,East Carolina,17,10,Away
742,Virginia Tech,9/17/2011,30,Arkansas St.,26,7,Home
742,Virginia Tech,9/24/2011,388,Marshall,30,10,Away
742,Virginia Tech,10/1/2011,147,Clemson,3,23,Home
742,Virginia Tech,10/8/2011,415,Miami (FL),38,35,Home
742,Virginia Tech,10/15/2011,749,Wake Forest,38,17,Away
742,Virginia Tech,10/22/2011,67,Boston College,30,14,Home
742,Virginia Tech,10/29/2011,193,Duke,14,10,Away
742,Virginia Tech,11/10/2011,255,Georgia Tech,,,Away
742,Virginia Tech,11/17/2011,457,North Carolina,,,Home
742,Virginia Tech,11/26/2011,746,Virginia,,,Away
746,Virginia,9/3/2011,786,William & Mary,40,3,Home
746,Virginia,9/10/2011,306,Indiana,34,31,Away
746,Virginia,9/17/2011,457,North Carolina,17,28,Away
746,Virginia,9/24/2011,664,Southern Miss.,24,30,Home
746,Virginia,10/1/2011,295,Idaho,21,20,Home
746,Virginia,10/15/2011,255,Georgia Tech,24,21,Home
746,Virginia,10/22/2011,490,North Carolina St.,14,28,Home
746,Virginia,10/27/2011,415,Miami (FL),28,21,Away
746,Virginia,11/5/2011,392,Maryland,,,Away
746,Virginia,11/12/2011,193,Duke,,,Home
746,Virginia,11/19/2011,234,Florida St.,,,Away
746,Virginia,11/26/2011,742,Virginia Tech,,,Home
749,Wake Forest,9/1/2011,688,Syracuse,29,36,Away
749,Wake Forest,9/10/2011,490,North Carolina St.,34,27,Home
749,Wake Forest,9/17/2011,1092,Gardner-Webb,48,5,Home
749,Wake Forest,10/1/2011,67,Boston College,27,19,Away
749,Wake Forest,10/8/2011,234,Florida St.,35,30,Home
749,Wake Forest,10/15/2011,742,Virginia Tech,17,38,Home
749,Wake Forest,10/22/2011,193,Duke,24,23,Away
749,Wake Forest,10/29/2011,457,North Carolina,24,49,Away
749,Wake Forest,11/5/2011,513,Notre Dame,,,Home
749,Wake Forest,11/12/2011,147,Clemson,,,Away
749,Wake Forest,11/19/2011,392,Maryland,,,Home
749,Wake Forest,11/26/2011,736,Vanderbilt,,,Home
754,Washington St.,9/3/2011,294,Idaho St.,64,21,Home
754,Washington St.,9/10/2011,465,UNLV,59,7,Home
754,Washington St.,9/17/2011,626,San Diego St.,24,42,Away
754,Washington St.,10/1/2011,157,Colorado,31,27,Away
754,Washington St.,10/8/2011,110,UCLA,25,28,Away
754,Washington St.,10/15/2011,674,Stanford,14,44,Home
754,Washington St.,10/22/2011,528,Oregon St.,21,44,Home
754,Washington St.,10/29/2011,529,Oregon,28,43,Away
754,Washington St.,11/5/2011,107,California,,,Away
754,Washington St.,11/12/2011,28,Arizona St.,,,Home
754,Washington St.,11/19/2011,732,Utah,,,Home
754,Washington St.,11/26/2011,756,Washington,,,Neutral Site
756,Washington,9/3/2011,207,Eastern Wash.,30,27,Home
756,Washington,9/10/2011,277,Hawaii,40,32,Home
756,Washington,9/17/2011,463,Nebraska,38,51,Away
756,Washington,9/24/2011,107,California,31,23,Home
756,Washington,10/1/2011,732,Utah,31,14,Away
756,Washington,10/15/2011,157,Colorado,52,24,Home
756,Washington,10/22/2011,674,Stanford,21,65,Away
756,Washington,10/29/2011,29,Arizona,42,31,Home
756,Washington,11/5/2011,529,Oregon,,,Home
756,Washington,11/12/2011,657,Southern California,,,Away
756,Washington,11/19/2011,528,Oregon St.,,,Away
756,Washington,11/26/2011,754,Washington St.,,,Neutral Site
768,West Virginia,9/4/2011,388,Marshall,34,13,Home
768,West Virginia,9/10/2011,485,Norfolk St.,55,12,Home
768,West Virginia,9/17/2011,392,Maryland,37,31,Away
768,West Virginia,9/24/2011,365,LSU,21,47,Home
768,West Virginia,10/1/2011,71,Bowling Green,55,10,Home
768,West Virginia,10/8/2011,164,Connecticut,43,16,Home
768,West Virginia,10/21/2011,688,Syracuse,23,49,Away
768,West Virginia,10/29/2011,587,Rutgers,41,31,Away
768,West Virginia,11/5/2011,367,Louisville,,,Home
768,West Virginia,11/12/2011,140,Cincinnati,,,Away
768,West Virginia,11/25/2011,545,Pittsburgh,,,Home
768,West Virginia,12/1/2011,651,South Fla.,,,Away
772,Western Ky.,9/1/2011,334,Kentucky,3,14,Neutral Site
772,Western Ky.,9/10/2011,726,Navy,14,40,Home
772,Western Ky.,9/17/2011,305,Indiana St.,16,44,Home
772,Western Ky.,10/1/2011,30,Arkansas St.,22,26,Home
772,Western Ky.,10/6/2011,419,Middle Tenn.,36,33,Away
772,Western Ky.,10/15/2011,229,Fla. Atlantic,20,0,Away
772,Western Ky.,10/22/2011,671,La.-Lafayette,42,23,Home
772,Western Ky.,10/29/2011,498,La.-Monroe,31,28,Away
772,Western Ky.,11/5/2011,231,FIU,,,Home
772,Western Ky.,11/12/2011,365,LSU,,,Away
772,Western Ky.,11/19/2011,497,North Texas,,,Away
772,Western Ky.,11/26/2011,716,Troy,,,Home
774,Western Mich.,9/3/2011,418,Michigan,10,34,Away
774,Western Mich.,9/10/2011,483,Nicholls St.,38,7,Home
774,Western Mich.,9/17/2011,129,Central Mich.,44,14,Home
774,Western Mich.,9/24/2011,301,Illinois,20,23,Away
774,Western Mich.,10/1/2011,164,Connecticut,38,31,Away
774,Western Mich.,10/8/2011,71,Bowling Green,45,21,Home
774,Western Mich.,10/15/2011,503,Northern Ill.,22,51,Away
774,Western Mich.,10/22/2011,204,Eastern Mich.,10,14,Away
774,Western Mich.,10/29/2011,47,Ball St.,45,35,Home
774,Western Mich.,11/8/2011,709,Toledo,,,Away
774,Western Mich.,11/16/2011,414,Miami (OH),,,Away
774,Western Mich.,11/25/2011,5,Akron,,,Home
796,Wisconsin,9/1/2011,465,UNLV,51,17,Home
796,Wisconsin,9/10/2011,528,Oregon St.,35,0,Home
796,Wisconsin,9/17/2011,503,Northern Ill.,49,7,Neutral Site
796,Wisconsin,9/24/2011,650,South Dakota,59,10,Home
796,Wisconsin,10/1/2011,463,Nebraska,48,17,Home
796,Wisconsin,10/15/2011,306,Indiana,59,7,Home
796,Wisconsin,10/22/2011,416,Michigan St.,31,37,Away
796,Wisconsin,10/29/2011,518,Ohio St.,29,33,Away
796,Wisconsin,11/5/2011,559,Purdue,,,Home
796,Wisconsin,11/12/2011,428,Minnesota,,,Away
796,Wisconsin,11/19/2011,301,Illinois,,,Away
796,Wisconsin,11/26/2011,539,Penn St.,,,Home
811,Wyoming,9/3/2011,758,Weber St.,35,32,Home
811,Wyoming,9/10/2011,670,Texas St.,45,10,Home
811,Wyoming,9/17/2011,71,Bowling Green,28,27,Away
811,Wyoming,9/24/2011,463,Nebraska,14,38,Home
811,Wyoming,10/8/2011,731,Utah St.,19,63,Away
811,Wyoming,10/15/2011,465,UNLV,41,14,Home
811,Wyoming,10/29/2011,626,San Diego St.,30,27,Away
811,Wyoming,11/5/2011,698,TCU,,,Home
811,Wyoming,11/12/2011,721,Air Force,,,Away
811,Wyoming,11/19/2011,473,New Mexico,,,Home
811,Wyoming,11/26/2011,66,Boise St.,,,Away
811,Wyoming,12/3/2011,156,Colorado St.,,,Away
